项目,文件名,日期,原文件名,大小,描述,置信度,时长秒,分辨率,帧率,有无音轨,重复于,可用起点秒,可用终点秒,功能位,画质等级,画面元素,镜头特征,工序阶段,脱敏风险,缩略图路径,标注执行者,标注日期,复核状态
化工群,化工_氯化铵2#污水池清淤_260715_004.jpg,260715,7581189bcad13302f71f02349f30c1a9.jpg,533015,氯化铵2#污水池清淤,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260724_005.jpg,260724,75a38303c3ec3c7580dda1a9b51ab38a.jpg,477772,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵1#污水池沟槽_260803_001.jpg,260803,76340dde066713d024b3a91f1ad59046.jpg,543025,氯化铵1#污水池沟槽,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260704_005.jpg,260704,763612241b36778c7b926bb4b0814c96.jpg,375764,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260714_011.jpg,260714,76f0a561fea18051270eadea17adc2a3.jpg,507870,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260701_009.jpg,260701,772ad7fa1a5dbdfe1cd4f16373cf82fd.jpg,518287,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260713_002.jpg,260713,779bd4cd07774471a3b6e5b6538e5487.jpg,432504,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260714_012.jpg,260714,77a0970306ef65ab1b595d239b572eeb.jpg,520132,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱236#污水池清淤_260813_002.jpg,260813,77ce096b034ae442d8605bebd6945b75.jpg,5979534,纯碱236#污水池清淤,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260713_003.jpg,260713,77d35d07e288a59e18a46cefa1b154ba.jpg,1156602,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260620_007.jpg,260620,77edd3e36f934bad9898ca926b093298.jpg,379906,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱车间2#污水池沟槽_260708_002.jpg,260708,7833f97b5c5b058a4159e42af65b74c2.jpg,312295,纯碱车间2#污水池沟槽,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260604_007.jpg,260604,78ec2f7c2af0d5ff2639b2a7e7aa3837.jpg,905049,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260627_002.jpg,260627,7902e096e2f5d1ac4ae6ccbe5f8bd737.jpg,488237,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵5 6 8#污水池_260711_004.jpg,260711,790f164b9884564690fff542d4e5c946.jpg,392725,氯化铵5 6 8#污水池,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260707_006.png,260707,79a1b4dc4f485de63a2b927d1455d43e.png,16816,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260710_005.jpg,260710,79bed2d5e0c9ba032800d192bf8ef3e0.jpg,504996,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260607_003.jpg,260607,7a15b7582308e7f0aad6f89fac3e5e66.jpg,389958,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260625_010.jpg,260625,7a63a57b9864a1ee8ea8558b322e1db4.jpg,219576,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260719_002.jpg,260719,7a83cbee812ac29be61aa9fd131e2d7f.jpg,632001,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260610_008.jpg,260610,7a9e3418fc7c9e2cd538b9f829746391.jpg,439553,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260616_004.jpg,260616,7ad74a7993fa8edd62a7720fa190f759.jpg,512302,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260610_009.jpg,260610,7ae9f84f5cc2cb1e4ed89ec10dc3593c.jpg,366121,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260610_010.jpg,260610,7b562a096f38624bd5035f96c720e72b.jpg,1059724,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260606_005.jpg,260606,7baf5e676cec82b81dc9d8a45bdac44b.jpg,474682,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260611_013.jpg,260611,7bb7b4519f05ae6a2df156d7f9567648.jpg,455717,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_验收_260703_003.jpg,260703,7c48a1a4795c9843e0ba999e028112e1.jpg,514500,验收,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱2356盖板_260805_001.jpg,260805,7c968ea5c6cfcf316558e545f1e5ccc7.jpg,533892,纯碱2356盖板,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260706_004.png,260706,7cad5ddbd375ada5b7757502c3ec2077.png,18767,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260601_008.jpg,260601,7cc335abbd9b61cb2cd5d2576c3492f5.jpg,393710,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260614_010.jpg,260614,7d43e202e5a8bd39d2e2e16645dba463.jpg,409717,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵_260803_003.jpg,260803,7d979c77f44537f1237b5f577052e00d.jpg,484894,氯化铵,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260608_007.jpg,260608,7df3a47b0ed2a993b230dad68337d45c.jpg,386957,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱236#污水池清淤_260715_004.jpg,260715,7e1d3640c69e1732472f39eb238192a9.jpg,511659,纯碱236#污水池清淤,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260601_009.jpg,260601,7e56be3e0d36e22457de9eaa6a6fc5e9.jpg,732192,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260604_008.jpg,260604,7e7effbe7ceb571f4d39cab40c5ea560.jpg,492388,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260808_001.jpg,260808,7e8423afa82515d6ccfa410d3b5ee05b.jpg,379736,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260614_011.jpg,260614,7e902461d4f1f1ab0c771a0c8fd66226.jpg,503333,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵沟槽_260627_004.jpg,260627,7eb0dd02caf78fbdec9094834acb1de5.jpg,536623,氯化铵沟槽,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260624_004.jpg,260624,7ed0a9d94a3e738066825896c45568f8.jpg,437828,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260706_005.jpg,260706,7f7da8f799f00c861f94a274c0c9ff46.jpg,494526,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260731_002.jpg,260731,7f8d902948421df448d2d45afe9efc35.jpg,618014,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260610_011.jpg,260610,7fe7e22b5d17c014ee5e1b48940b96fa.jpg,520448,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260703_015.png,260703,803b00ce2ed842923b58faa423e266bb.png,10920,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260808_002.jpg,260808,80499f911b14d32aad60896db3735a4c.jpg,352865,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260614_012.jpg,260614,804e95d5225c4c365bbfbb3e1f6d0cc6.jpg,482187,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260704_006.jpg,260704,8056708f0eda74aa46fea6c930e6f133.jpg,591837,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵应急污水池_260716_001.jpg,260716,8090f9ce97a384e71a2695b5e20f2f62.jpg,495620,氯化铵应急污水池,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260807_004.jpg,260807,80e2fb1ac1ddef1d56e5aca06af43eae.jpg,824359,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱5#污水池_260727_001.jpg,260727,81aee1c43f7fa16517f09a083526ff32.jpg,573727,纯碱5#污水池,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260601_010.jpg,260601,8220c383e3c7792edf1a78174641aa33.jpg,1634583,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260715_013.jpg,260715,82dec848e1e88d0d4bdbab1e556307cd.jpg,860407,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260703_016.jpg,260703,836fa9ccdc78b112d7002a8d1b12863f.jpg,434599,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260707_007.jpg,260707,83a0179071c564a143fd4b27c3b9edb7.jpg,402006,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_1#2#氮氨泵_260728_003.jpg,260728,83be2ecc5ef13e5a2531ccb48271c2a9.jpg,398702,1#2#氮氨泵,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵5 6 8#污水池_260711_005.jpg,260711,83e1e6e4dceeb82baabcb076cc33ad03.jpg,318842,氯化铵5 6 8#污水池,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260613_014.jpg,260613,83ea9ab4675eeeb8fbc4e7245aed0d34.jpg,490955,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260606_006.jpg,260606,840e427748c07ac01b5d647e7fc6810f.jpg,578842,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260714_013.jpg,260714,842daf123f0ebbef63257acb85890a86.jpg,368778,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260601_011.jpg,260601,84476084992c1779218fa5d66fb14d08.jpg,361964,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260731_003.jpg,260731,844dfda619a1763af14c0998cc3d1e7d.jpg,524715,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260608_008.jpg,260608,846004cab342396bc51239df683b7dae.jpg,333813,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵12#_260724_002.jpg,260724,847ed2d54960fed51b5a60e288d8e269.jpg,504641,氯化铵12#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260715_014.jpg,260715,84d577896b6466d8f4032763eb224ec3.jpg,1055570,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260704_007.jpg,260704,851990faf3714127f491fd55f08b68cc.jpg,459025,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260613_015.jpg,260613,855fd31248e2bb99f91d5253c1c552cc.jpg,422968,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260703_017.jpg,260703,856175b23b71aea945dc69fb01844c47.jpg,329375,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260614_013.jpg,260614,856f9e764e9e332be739a5230166f48a.jpg,428730,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵5 6 8#污水池_260711_006.jpg,260711,85839c4d736419aefb998b3c880370de.jpg,474693,氯化铵5 6 8#污水池,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260716_021.jpg,260716,85b956492ee12c1b06184d101b3f00e5.jpg,669712,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260806_002.jpg,260806,85bfcdbea54142094c69b9d262eb1851.jpg,465678,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260529_003.jpg,260529,85d2035ba107a2284e8831b26ea87397.jpg,449792,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260618_010.jpg,260618,8677acb8464311d30b94124d4b896bea.jpg,394993,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260724_006.jpg,260724,867a3145c8cfdd3f58a9a72ccce291d1.jpg,501286,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱新增6789检查井_260726_004.jpg,260726,8693045c366f49741dee861ef2a0fc0a.jpg,407850,纯碱新增6789检查井,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260602_003.jpg,260602,8725a722d4bc04e401e14fd8f0139cc7.jpg,515411,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260723_008.jpg,260723,876a81720221b8b56b702050491085ae.jpg,322848,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260702_002.png,260702,87e11dfb464786f402b575215694b11a.png,26000,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260617_013.jpg,260617,8807adf89be0fb6decb1fcb97d60f422.jpg,459272,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260801_002.jpg,260801,8926a3015dbbea64ed4399e036dd5094.jpg,1155193,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260726_007.jpg,260726,89da926cb5ecb60457c355bd92d5aac1.jpg,628585,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260703_018.jpg,260703,8a0e3c522e01409b32e8f3a9232b9798.jpg,200989,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260705_008.jpg,260705,8a2dd5e11d6e576783329472b4adae0e.jpg,493763,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260711_009.jpg,260711,8a59b82f2b457b0304f8fd6e7bcaeafc.jpg,1266020,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260625_011.jpg,260625,8af3973fb94719233a73d11b71b667d7.jpg,516560,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260714_014.jpg,260714,8b1198c631141ef0dcab5e2e9dfc2d26.jpg,609346,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260818_002.jpg,260818,8b349ebe9961468e9a3e286b6a0cc7aa.jpg,432321,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260704_008.jpg,260704,8b43d3c5304892a3a12c36c99c607d49.jpg,493015,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260602_004.jpg,260602,8b45f5d8d123b89a8f50cae1831402f2.jpg,350819,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260715_015.jpg,260715,8b73ae922b19b4d530132e621bd1e40c.jpg,965856,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260624_005.jpg,260624,8b76d599137be29a23f70aa39ee59d15.jpg,546538,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260707_008.jpg,260707,8bb2ca72b259b5a9a6f5b4355209191a.jpg,918088,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵4-6号污水池、应急污水池盖板验收_260818_003.jpg,260818,8bd8254f90b106b963fcfb708a0d04cb.jpg,631134,氯化铵4-6号污水池、应急污水池盖板验收,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260704_009.jpg,260704,8c43405c048e4993a00aeaefe0f615f5.jpg,323897,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260702_003.jpg,260702,8ccd72c9aa88f71715d1cd03c8fc1dac.jpg,519968,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260715_016.jpg,260715,8d6aa9ce6de3df370756150d4ec7396d.jpg,686245,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱新增6789检查井_260805_001.jpg,260805,8df9290e0b8e4e97f865cbe4e5a73c23.jpg,472770,纯碱新增6789检查井,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260710_006.jpg,260710,8e0df0e5548b81941fa296aa17c9306c.jpg,537232,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260601_012.jpg,260601,8e24d5b2868f041c09cc19d3766d027c.jpg,742140,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260620_008.jpg,260620,8e3fd619ead312c22c02a2d9485ec65d.jpg,662579,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260807_005.jpg,260807,8f0d807ca275db4afdbcdbd358a3af51.jpg,327004,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_纯碱2356盖板_260808_002.jpg,260808,8f58e419e7d5d603077cbe5e3caa327a.jpg,465505,纯碱2356盖板,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260616_005.jpg,260616,8fc6e282f2fc058b25a2ead77c5e624f.jpg,183212,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_氯化铵应急污水池沟槽_260715_003.jpg,260715,8ff8e56c7973e56101ce72caf93f85c5.jpg,528979,氯化铵应急污水池沟槽,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵_260803_004.jpg,260803,9026bca3ebf31799267a455984bf43ff.jpg,581648,氯化铵,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260703_019.jpg,260703,903e7bffe1025f933d46b45f1442d971.jpg,323046,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260708_010.jpg,260708,905cf1cbca375b9a8fb68dff4a6f177c.jpg,492432,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260801_003.jpg,260801,908a2d54e836d712b2bbdd016e9188bf.jpg,419251,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260726_008.jpg,260726,90b39b883c5a517122455851d68ecf33.jpg,583946,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_检查井盖板_260808_006.jpg,260808,90e05e45bd4c3e262cef936f64ebd52e.jpg,501185,检查井盖板,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
